"contract_id","source_tier","sample_id","qc_cells","raw_genes","counts_sha256","raw_cache_bytes","raw_cache_sha256","selection_axes","selected_cells_per_axis","selection_axis_sha256","normalization_fit_scope","topology_observation_scope","exact500_panel_sha256","outcome_label_state","biological_outcomes_computed"
"mv08n_internal_source_axis_v1","primary90","SRA645804_SRS2823411",1031,24173,"e9d95c0ba28bf19247e14cfa202faf25eac49cb462f45ca3234700259e06e57f",5856850,"25fd339c9abd9225f72930403aca784edd598dd58fcb6f22a042767e59a94b4f",5,384,"36725b2c61062f9a0737809ff130163272e549d8769701d5e6b1f340a136db32","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA645804_SRS2823412",3846,33101,"bdb9763a715b06f4756ea425730d3da0a1df7822fdbc001485480c44b29a7848",33326258,"4061648ed52f91d660938ed97bced4bf4cb3eb07ecee7cf239ae4f0d9b54c1db",5,384,"b211eb4620163731a1aa6376e230731555a307dd4ceb45e884348592e42a5f37","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA645804_SRS3572594",4035,32572,"0a54275f007eed59eadb55988a491c321daa1e6437cdfc31935de66d9028b3c5",33727267,"5664fe0cb2e4743e62b68cbf9d3a7be3bf57879dfd2309cb1bc615ebc34bf48b",5,384,"e2aa2e848c2ebe5016f2b3e8c19fc432489ec976b97948fc9734638a91254ac2","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA667709_SRS3065426",1118,24902,"d6f467690fc100d499c8a74800c0b22989b1f25f38bf1f7a3e863ec7f2489835",5590272,"e71206776bef802869b2cbb1736f22f3a423bd66a681f4665cd410160f6e1ec3",5,384,"c6c5e9196fd41778d03fc85c0c50162ef6e2a1a53f363f8f3a4dd878a58b64cb","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA667709_SRS3065427",1945,27594,"c7b1b8c338f8d1b2849985d63cb955a66fceb3722cf989bb3be2107f82f6fca2",9172484,"1db48a5dabb0f6309b446b4cd05f8451519fcac114bc0e556d0748447472906d",5,384,"a16f2c34e60aacc7bb13bd0b565016a42e67044e023d27a71e06138bb39fcccd","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA667709_SRS3065428",1315,26999,"5035651985cae68ea6adfff9ceb9aba117fb8695e3e94e51269b402bfde89dd2",7297637,"24313ba775754ee7caef8d015ea8d04f32106a9c665113a67dc6deefc8d39285",5,384,"fbafbaf7dcfa1a2bfee105fba0cbc64fdc309921c60ec5848152e37327e3e25b","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA667709_SRS3065429",1847,28112,"48f2e6f020d657a80ebad9502c5ef0a154bfabf7e44c23ca52c5fb9b24f7441f",9465438,"aaacb464a266ce35fcbba771f8a4ab5196431288bc0628d5e62fb757d2a7871b",5,384,"ef7d7d97a6535fb02063f1e3390e8762a3be8088447d087238ed4dc0682ad110","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA667709_SRS3065430",1486,26304,"3efa1ede6e30e05362b741de7baadd90a7640a6ddc1cb9be410e7c33c94224fa",6930249,"04b650aa6402e79a241735857ec7728b008fbacd571b790f549cc3a29824dbb1",5,384,"c3ae4cccb94f6fd104c809e85a30faede2eb9b3f3e8b15fe1bfb4f52830ba718","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA667709_SRS3065431",1410,26102,"a413ff5bb7594f88162e5e49fa4a37dc610a555ebe47f95742c8965228ea36f3",6777195,"640783ac77aaf866c9269f376841cf4294ce4e9aa962cf944b19bd3c526d3de8",5,384,"d8b6e2a9f284a453766667ede859f33d4f415be9238c5e9238ce1442989e09ca","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA703206_SRS3296611",4175,22764,"f7d06175d1f5f239fbf6283b3fa5aa73c9ee7bb686954a9f910f94f634746620",13428777,"b42aa8f46be754cd3db91e2d0da5cff061739ae221d309e28402b3f60a11cd03",5,384,"59c44aa521f955c9b9e7d97adbf3aea92ed59179deabdc5a3a0a0b7f14bc8b28","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA703206_SRS3296612",5705,23266,"b12272bdfa484a6e77d673218d9da08654eaa9b85e38ba5a62a7c0f948730ba7",20201891,"29d7093d1edd9671e4cf187727a60f4f11f157cbb065683c863ce3fa97c25cb6",5,384,"0caba97bb192b7cbee4a3a5b1d1053c175c7d55bbdcc3337558f0279ec6d1b44","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA703206_SRS3296613",2950,23218,"12455d830107ce3af7796c88c44ed4432d0450104a008915c7bf7bf2689e5ed4",16080416,"900f8b000a3b55377b5df72cdbe77ee6a5f73845a17d9cc9b9bba4f6d03a2038",5,384,"144d24b8f6d8e7807f1749fd3b0ef65edd1e834352087289f301f99c51a7c46e","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA703206_SRS3296614",4223,23204,"f66e268172faa7875bb6fed9996d19f5e6caf462a5a07c06c60a7d1327c469a8",22379487,"556aab9a2441bb7bc1933cdbb7891533020686cda4ad827cacf53a895c8ca2d3",5,384,"ccfaecf3e53bd403938ffa7cd711c6b72a300cf3410b6e9cd900eb1fba6099fe","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA713577_SRS3363004",3326,19562,"88c298005a5235d8eb69ee8ffdeceb0d77090f30c2421a084b1030e21fc4964d",8885753,"addd0f6f2c45257eca2af1f735857d4fcf4fdc7b9131c7966d3d407734b90f4b",5,384,"fbbbd420c4927eafea6244e888119916fd9df15254f4895bd253617ce7081e7f","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA716608_SRS3391629",1043,17374,"ae4608ef3b0f2b73db002f1e9325ab22e8537dde25beee17b95fc08a4a5dd839",3501383,"0c8a130cb9066568ce1b03ed56168cbdb2688f9908969e417d8b26bb9a0e45a7",5,384,"dea5f578b4565a5358cb0318b3b2f1575a05607b83c1f2e501fdbef279d11c27","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA716608_SRS3391630",2284,16483,"ee1b816e687e254d2e620970e6210d20a921f2588747dc77c4122ed5bd656120",6324271,"f404fd5057b49aae3c764a1a823d0110247249ebf5ff2eb284a71919b6f478c8",5,384,"305be384110b5598acb4c0027e7521bc9808fe7fa8c87fd1cd3cea058de5c00b","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA716608_SRS3391631",847,12509,"488316138d36bdb2e7fc4cc9272d8070f603449553d220c3a0e0322c2eceda42",1539563,"7946d26baa02f0d4101ba68b9316c8c89de1356fd36393fc80cf9c2530da6706",5,384,"549cb5fa7d45e742de79b9edc3fe5b38c39c15c8235138e3c6ba1f81b3fb2fb4","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA716608_SRS3391632",554,15834,"e1ae92307d73d7084c474529c4bd2efeb93fb96178b6730d7a32ba75340f653d",2576002,"1e52e0b21428136d722751adc4044333c28ae42cb0625f6cfa1aef63d0f96752",5,384,"abbb239e0630d45a42c78ca434965fdf8fd41b26e15f57fe95315d52f6ca4b23","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA716608_SRS3391633",1721,18199,"62e216a02e6e183190f5c10315a80cd0a87b0904e62506e098fcd19b91f149b8",4338308,"7395301186051d35c1755114c42d9d0edd7a2fac26d88d58a38aa1624acf232a",5,384,"c06913119467d3f07a7ceca16de4595690933680771964603e60fed5baa5ac6f","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454421",586,18221,"e5b5ea2a1a6436fbbe51274af89dff4a4aed021b78719162457cd35ebf1f7fd3",3675130,"ee26586a7a9f11d1edc2c949dba9804eeb455abd4c791bd9f4d01ae9ab43ec85",5,384,"7f9abe2337381787205f2f0a79f291e785a615a297bb50ecf0a1e8cf019e71fe","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454422",484,17416,"91ddbe466f6cd3da0a48192857fd2c8fb6b34a605c822c3744034ede0dd1a0cd",3361413,"0646e78cfd3a2052cb3266101cbb067ccd27c5e50972002e53b6c08cf2071aa0",5,384,"99ba1e9744cb8b9be570ae9f03a1c154f8fd018b7553748ad545e5462a8c0350","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454423",421,17873,"89b4ae65ba3e4665d4ab2ab6ce0ead7c8481788fa0df6916f9abf32606a2aa97",3478875,"dc0b2a458b96a4283b9d60b63a3b405ebee6c184787f7e3726e8d3ddc56bc2c7",5,384,"0a55a4715d6bdddedd07d18d69e19fdd8cc5ef0956efef802d2154e0aa30fb27","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454424",1228,20187,"85bc3c21510bba3a6d6c14ba3ad406e60a6a887f13f345c7b4a025c89ab62f83",9838788,"9e671955e46849dbf3e05c0a2becd84762d20df76da19bb75c1456979a8b7757",5,384,"72d01e1e511225215550655e26abd67b10ac2eb981be8a6eaaabbcb4cf08b1c9","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454425",1710,18761,"34a98d7fddcf0f6b28984344b61a3e7698d90541f0b3e0f0a3998756f2b4e1a3",8917940,"7f9d4617250e555a7b88ecc9710d255479fe63c7704b24b09bda78dd26d33a2b",5,384,"7fd06ca9591e9b9e88f2134c0941ae4aba66d35f3e22948fe84bb6a9808c3e10","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454426",2009,19508,"94e46b10e3dc4c111b4bce9770a87e3eeffbbecc18b963eabbb1cf1147c66044",11431913,"fa4987dc62ef0c451c2943a43e25f748401ab3560a8d3b15643c664c1d5a0003",5,384,"36980935f03e6ece541fd8fc398320065fa2faaa5a642ed41e0c343d467aaaec","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454427",1280,18522,"ed0faa252ac2c414d1ccebc17061054ce5572572d3ecb6872c2ff2c7c6610f07",6864129,"5ec32339b8c8f8cbfacb224839dde1b5d66bc2a000eb085fe097f8907b877441",5,384,"60bd7921061d76a1eafa391d26300d9dc66de072da7952859e931eed6f029b35","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454428",1473,18580,"b011f0fef3e6030a58bca986711302553dc12c13a42ab049b56db55c04bc78fc",7822747,"9850a0578885ebeead620433f40357058a141f8be7147fa83af52ca1819979c8",5,384,"b3b682366678d3c30bea54141b3ab7f21552b53600694b3b1c8f7288af7fdc94","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA728025_SRS3454430",2127,18907,"d9d163c899dae1faff3dea46032974f65de458be9a706a75199a681dfbc8ab03",9833492,"0b3ac602ffae98631ed8c003fb56d81ff58b5d014e97a4d7f90e0c73b946963a",5,384,"25045e8ddce365f8aff7115f71e75fbe40b1c4c5cb0d2377a03a38e2d99a89f4","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA740174_SRS3548780",614,16593,"e900dc2763789008807a880f9f787124508edfd8e17b30d4a0524ae18e4fae53",3138679,"6f02be1c9b70ab9714535ec30bab75227df0e092de01230bbe886e8d112a87a7",5,384,"13b95ca565e54c91a14520177823b5b9e7d9832eec3748ac7e6630ff9b1f33c2","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA740174_SRS3548781",952,19118,"29753d56c1d9667ad3eacee71e61e4ef2914a6142c800a74f617577c1299cef2",5538221,"9f8fc1a209032a4a3d0f9cbc0209c97cc5d0f00d3e66d076f8ad5cbe6978313d",5,384,"351032b291c6251ab7daf1aa1595869d6351590f876f6a1365487a4fd43f5d71","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA740174_SRS3548782",646,16843,"a477fde97d78117f5d8813904de8b94512c97b5472f55bb720b6a9dc3e9fdd4b",3339894,"22335339643af8dd410c9ce6b70449686a51d62f21d43e8b745d0c197573c8ca",5,384,"08994cd2b236c6f7848e2798e9fe3c261e72ba91fd8b8d71b21b674c662f16de","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA740174_SRS3548783",955,19048,"cfd4ebfbf577d1ddfbd7ffab969bb568d1ccabb234f9f26bf2690b0e9ce6470c",5448935,"331fcb50da236131072799a1196ee8c4ce76b409bdf5ac03a1f97d6155b3eeb4",5,384,"bc719638e059613c2658fe3931d605ddc4172f08e426ebd1cd48584650c8897e","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA749327_SRS3693910",1889,14616,"cc10faf54ce2ac82907b88ddbbd1416efb56917099218aba63ffa197a5a6f2ae",3872248,"8ea3aa197cbc74517d8dba45263c603d520d1231f4cf72db8eb75923c445a3f6",5,384,"05d8d719adc647610f1884f4d508982783dfdab79ceb0c3ab6aba35ea19a58f0","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA749327_SRS3693911",935,12993,"edb1c5d48f2aaa8b9089127e111afdb1b896b8578e6d93e7a185ba25de203a52",2258413,"2253651a6eb0eab484e942ec8dad0e01dc13832663e8b11d60a6b390f92873b8",5,384,"37aca80054addac0e55cdfabaf08b7131d2c939f59e1329bc534d945dc608ff5","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA749327_SRS3693912",945,11151,"ea862d021478dc05210ce71f9e3751fe65b55fb260bbbed107cfc9c27cd077b7",1532319,"d922f8a74959ec47ff288abc58beedd004d97359d86c7ae22ed9314d83f599aa",5,384,"e446326a85abaa85dfc2864a0de95898c22634de585c4766d0f8350324684d36","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA749327_SRS3693913",2644,14170,"a396489c69e48b73a7b2a535400ca1ad4ba6b9a54ecd6ccd707051a1bf6e6b49",3960383,"c1d8cb96072e028aa5d4a2a8e19f196ff7ccad1b759c431b1f61721155353216",5,384,"4dfddcf7d7c15c91de0b4eec030fa29ca70ddf586d301a46543bf1bd42cbeec8","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA760933_SRS3693061",7942,24017,"a95d4c322ccaa41eb25eb72e892ee1b033053d6babf22abdf07735eb87601025",60010559,"ce7d6a5831f8542e8f9a93d90e3d25de0df38733e0a51e24d269ed770a76ed31",5,384,"30766b591343e4f815a392472913c395d510294b79e2504d837daf68498e63f3","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805245",5651,22599,"70a70700c8321fc9c8b60a46d8de03def16bb6a192760225a83b20ff231b642b",18321594,"ce90964f51c8fe9be5bc6c42570a9ef64cf6f757fd535b2da6a7d4aacdd14bc5",5,384,"251a591ba0fbb4960ac97de25305bd10fc6569be01931b7140c1f6b68e88fc67","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805246",5413,20069,"a8bafe98bf5e5c13d46c5cdb66d2640db76dca140e1cea020c034c8a3207983e",11860520,"8f7c36b330780095f2b11aff9d42eb6d65ce6f9ef9fd1f031990d85add8aebf1",5,384,"c90ec86fb50fdc4c14a160715bf160a27d0dd87004ef1021f62c4f2c12ca15ba","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805247",5416,20570,"269c4494dc96ca8c0074b70fc5f42ebed0220083b8cb0ae4b9de85e1e3ea32a7",10699685,"e24410a42c6c7e04685b056a2c25e1b249233162eddeb5a9008303f28d713dc1",5,384,"ec323ff67f66896d9bde8e480d6e170d6ce506bd710261f540705201b9c604e0","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805248",4536,19726,"526bbf1be621fba29ae4ab68cf642a5f3160078c45faf49c71aef1381e6d69e0",8996315,"f7ad6c35909ba3636258e9852b7c3da4d010c374278e2cf78a55f7b61c9f3644",5,384,"ebd191e8cfd7938e5ee61ca7490b661b4987a5d89eda5cccaedd128305023e02","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805249",874,14609,"0159c9b1afc622b8a2ceb067016dfa3b03afdf9510e5b5e6f10eb330d07edaec",2162867,"9486f75edc1ea14ec933bfc5a86a564533d03837cafb31aca1380570f8d42d4c",5,384,"2734a4ca4d5caf29baceeb805b9991c0a375d6a006c58e38da8cdbdf6a590462","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805250",3018,17525,"1ffb2c32671387864fe27a78f9239053b3de82490cf52c8feae6b2ff2a014b87",6101936,"db47322811cf5930c4cdc4c5b0aa2d3c1c0cbd306bbe7a5d8865caac4ce0d8b5",5,384,"76f4f945cd8a4ba15902c4cf7746f979eea199d1cc840e96e14df42551da01e7","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805251",2111,18792,"17403dc16dd34bf272ded766c1cb4733bf81ca1f77e4699ab3aece5bce6f1c26",7625128,"678ef75068a228e9d6d218ffce24f39ed0a2cee11fa7761c545db68b2b33597c",5,384,"88f93f0f1504b0eb96d5ce2f24845b07873eba1bfd44aa7c8218e7cc7d53f731","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805252",5071,20069,"31bd026d28802b5d7f14d100e260ee4e931a34f0e008d93c03a0952419db6a11",10893001,"21cc74472a47839fa797ec9ecd4879d4933471549a019657f8356812dfe0d104",5,384,"77bae465477a863bf1cf9cccb4c2d570f17f9e51c4855edbbbc52d3657783028","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805253",4111,19267,"df734d6c3527950d2e12264be6042c8b22bd4f1f66ca4d6ddf4e91be790a1b68",9767853,"caf8c340a4c9c0dbd3bca3def75065f2593eac1bf6d4e6a70bc2050a43083afb",5,384,"49bb48bd6fd881b33614ca0cf5a7c21fa39b2e26858bca505a4f491f49cf613e","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805254",4499,21287,"36d4b27f6e52aaaf86a7572e4aeed969d2341efb913056a73ad48d6e8aa83c56",12448890,"652ee32bac33c9790f2dfec02b8727d2dccee8114edc79d2015633b8b48ac7ff",5,384,"9d1a2395a61f3f05903ef98841952931c8b272104857ffaa2bde4a74f5577bd3","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805255",7261,21265,"c89a5b7991897bd19eb62e82158275a4befc839a9d0a4906c79ecf03e7277051",16388867,"35228885399359c6213807674bc1847f2c18c849a22ab8ccaa35ef8478960a92",5,384,"b0636771af84a0c21f8a3f0bad1cc4ca9878268572765e23e1122cd9d1c8d7e4","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805256",4564,20391,"ff84aa7b923ec56d520c46bf4692626f878357922dc3f6a17e0883e23dae9db2",11764533,"10eb9fc9f37e7a8cd4b06020295c28952168f7429d41e26442a3051c967925b2",5,384,"c86ef0a6644d7d2d60ae9cc3ddf17d04694498758d60bc6d82fd6d255d17635f","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805257",3831,20381,"f2531724d6734a6195038658bc3a740129bac53b5d77788aef9cba4c7b2b5219",10833033,"57f564a87f1c4b000e32885ad3885e9f8cb74feecb2cd5a268335408437dd132",5,384,"7b7ab1a3c79aa4024261be6d578a78add4dc8e9384bf049dd65537369fbb12a7","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805258",5403,20726,"0f1b086caab53d24c3cd6dd8d2de628c911c4149b81c7c006153e924bdd9bfaa",12701420,"7c1df1b918e38aae5e01b5b7d279c7c472c8acb8723ded4ad9173480bfdfc8e3",5,384,"e928910fe9a1dd7ddfcee0ac3f32fd56ae95f247f1c4ff001f79b94169ff2574","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805259",5868,20704,"23db9d68c9b7d518c35cfd195d44c621ac7c017432d7c829e24978f4c57f9d4e",13317065,"0b036d8f9f0572416a387aabe142b2e8d539db3c45658d51b3b6d21f66ca29ea",5,384,"8dd9c211cb84b52a695ccb40693cde7c7501182882f9165a1d0c3abbf780fa1f","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
"mv08n_internal_source_axis_v1","primary90","SRA779509_SRS3805260",2989,17597,"0cd561a51f5930732cece6dac83d145730f98f5877dd7ae1126d8d34b62e04c2",6225327,"c820ad1d5efccf9c44a3224d9fbf0e67e8e3030b4bc216c67830625b4b069d7f",5,384,"41cc5a8566221ce4ad05febb24ec238972d3b9127e9e0cc56d7a9d1fab28e7ae","all_frozen_qc_cells_per_sample","frozen_selected384_per_seed","48e881ee753893bfaecd7101fc16fbcb552dd30a2a791fedfc7204d7b322a32e","closed",FALSE
