"contract_id","stack_id","homology_dimension","method_id","k","seeds","median_mean_silhouette","minimum_mean_silhouette","maximum_mean_silhouette","median_negative_silhouette_fraction","median_minimum_cluster_size","median_maximum_cluster_size","median_singleton_clusters","outcome_label_state","biological_outcomes_computed","representation_label","method_label"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",3,5,0.528601224818303,0.508181426804642,0.537812901465348,0.120967741935484,2,119,0,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",4,5,0.530103700319929,0.201630927800506,0.571893892770528,0.112903225806452,1,118,1,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",5,5,0.209363572080424,0.0619678635661639,0.55460924493485,0.225806451612903,1,117,2,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",6,5,0.204333636103398,0.0511667850072146,0.551150974797091,0.225806451612903,1,117,3,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",7,5,0.373795924164816,0.0463655817878087,0.438060610383712,0.129032258064516,1,98,4,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",8,5,0.287869194416675,-0.001351764199934,0.316257860684535,0.169354838709677,1,97,5,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",9,5,0.202010457341674,0.0403170333261348,0.296884549897121,0.217741935483871,1,96,5,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","hclust_single_diagnostic_v1",10,5,0.197423050004052,-0.217642453087439,0.268926787658145,0.217741935483871,1,96,7,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",2,5,0.617869609125748,0.612954556784457,0.633947425425317,0,28,96,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",3,5,0.578449059357983,0.566945103494972,0.589177350554424,0.0161290322580645,5,96,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",4,5,0.47921668623852,0.461301402188713,0.482001686667327,0.00806451612903226,5,57,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",5,5,0.42876211960237,0.407707154361589,0.437815668010237,0.0403225806451613,5,57,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",6,5,0.362994138414494,0.34253421331482,0.379027148121138,0.0645161290322581,5,57,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",7,5,0.340431030597174,0.336155716247924,0.360964807651388,0.0161290322580645,5,35,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",8,5,0.323250428178197,0.316251947104931,0.362234938318917,0.0403225806451613,3,35,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",9,5,0.323410153104122,0.280930635455209,0.339980982356974,0.0483870967741935,3,34,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H0","diana_dissimilarity_v1",10,5,0.287216631578729,0.261383032238737,0.328907589048297,0.0483870967741935,1,31,1,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",2,5,0.354966506031761,0.324082677270102,0.366320438066765,0.00806451612903226,51,73,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",3,5,0.305813701112272,0.304914705445038,0.317880736984322,0.0161290322580645,32,51,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",4,5,0.23510094518218,0.219459554221624,0.299247567330986,0.0403225806451613,22,39,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",5,5,0.226169574105372,0.178082015455536,0.237046036723743,0.0564516129032258,7,33,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",6,5,0.200405818996189,0.184916589580208,0.206326435278029,0.0564516129032258,6,29,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",7,5,0.196268930707269,0.180448928600109,0.213913349655665,0.0887096774193548,6,29,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",8,5,0.185479149672193,0.169057753407605,0.202030474963673,0.0887096774193548,6,27,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",9,5,0.182059646044193,0.15557596121374,0.206127080563398,0.0806451612903226,6,25,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","pam_dissimilarity_v1",10,5,0.171505466720306,0.159175462258131,0.193457745305146,0.0725806451612903,6,23,0,"closed",FALSE,"All-QC SCT data","PAM (primary)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",2,5,0.372162076190757,0.370463700817865,0.377239779591603,0.0725806451612903,6,118,0,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",3,5,0.301480389813481,0.286618953570883,0.336391396503346,0.0887096774193548,6,90,0,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",4,5,0.284087261304044,0.274485073392979,0.311552567134489,0.0887096774193548,3,86,0,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",5,5,0.277997339118535,0.241056938520894,0.296075623602016,0.0483870967741935,1,49,1,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",6,5,0.275826037930113,0.264759185496983,0.297194029791155,0.0483870967741935,1,49,1,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",7,5,0.264954662773718,0.240100823711583,0.287643894975116,0.0564516129032258,1,49,2,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",8,5,0.233543066098345,0.198600263775345,0.261326596977797,0.0725806451612903,1,49,2,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",9,5,0.223648439946904,0.184602051682649,0.248403566719552,0.0725806451612903,1,43,2,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_average_v1",10,5,0.216885592105284,0.177533182935725,0.226571205458119,0.0725806451612903,1,42,2,"closed",FALSE,"All-QC SCT data","Average linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",2,5,0.358509852086197,0.329277028444357,0.387302819051949,0.0483870967741935,44,80,0,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",3,5,0.323291447644077,0.28650886198662,0.341957580641306,0.0806451612903226,6,80,0,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",4,5,0.295667131811673,0.25585885206478,0.316348957030322,0.0564516129032258,6,50,0,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",5,5,0.259833379619057,0.220607486884281,0.277169180327401,0.0645161290322581,5,50,0,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",6,5,0.230140945451556,0.162110737858262,0.243264406449992,0.0967741935483871,2,45,0,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",7,5,0.184538016631916,0.155196783154423,0.246255299147852,0.104838709677419,1,39,1,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",8,5,0.176053391817495,0.152423854970362,0.235386110797466,0.0887096774193548,1,39,1,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",9,5,0.178095612154389,0.15444852365095,0.223786342097965,0.0967741935483871,1,36,1,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_complete_v1",10,5,0.179380133247955,0.157016014661763,0.213709172451225,0.0887096774193548,1,30,1,"closed",FALSE,"All-QC SCT data","Complete linkage"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",2,5,0.375847986863948,0.316870964225028,0.461265340217412,0.104838709677419,1,123,1,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",3,5,0.371416099240432,0.0308446728001861,0.39075087455035,0.0967741935483871,1,122,2,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",4,5,0.154240576663649,0.0313476523358421,0.213269812949359,0.290322580645161,1,121,3,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",5,5,0.0895455308929136,0.0222692205440352,0.136630828506317,0.298387096774194,1,120,4,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",6,5,0.0946351950905042,0.0539417562185603,0.15147732670484,0.282258064516129,1,119,5,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",7,5,0.0697321260174276,0.00706187882625844,0.137089002121167,0.32258064516129,1,118,6,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",8,5,0.0367067230180309,-0.0040184393475969,0.134499268579952,0.338709677419355,1,117,7,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",9,5,0.0283161378474521,0.000374711136124082,0.136234022888633,0.338709677419355,1,115,7,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","hclust_single_diagnostic_v1",10,5,0.0249264510532429,-0.00297475668558218,0.126328943544468,0.338709677419355,1,114,8,"closed",FALSE,"All-QC SCT data","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",2,5,0.346468217151758,0.331246135726189,0.364424207309088,0,56,68,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",3,5,0.324453559743087,0.314851589068528,0.336250771925642,0.0483870967741935,6,68,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",4,5,0.289273303562356,0.268552574451078,0.305337704312238,0.0564516129032258,6,50,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",5,5,0.227526226459516,0.224675303597391,0.251444022962652,0.032258064516129,6,41,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",6,5,0.217250287287333,0.208200882554796,0.233818051485296,0.032258064516129,3,41,0,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",7,5,0.203722555463394,0.198743128056541,0.226299921248995,0.0403225806451613,1,41,1,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",8,5,0.20284578726836,0.1724101025072,0.22059251582516,0.0483870967741935,1,41,1,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",9,5,0.20154938331665,0.172959324556468,0.225073574194606,0.0564516129032258,1,32,1,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_data_exact500","H1","diana_dissimilarity_v1",10,5,0.180242882122368,0.155234529397126,0.191494656019298,0.0725806451612903,1,32,1,"closed",FALSE,"All-QC SCT data","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",2,5,0.558751823315482,0.540356278469557,0.569247759499144,0.00806451612903226,32,92,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",3,5,0.492641694654545,0.474416483418398,0.497457314296854,0.0161290322580645,27,52,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",4,5,0.431149689481916,0.413009343628468,0.482886958806611,0.0161290322580645,25,37,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",5,5,0.432344203159222,0.37016169646056,0.444298557897671,0.032258064516129,7,37,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",6,5,0.388035910579422,0.350782293026184,0.41002586019295,0.032258064516129,7,30,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",7,5,0.373498599454241,0.353812675123312,0.401086869051631,0.032258064516129,5,27,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",8,5,0.355859604391096,0.327036026931042,0.38964687232765,0.0403225806451613,5,26,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",9,5,0.338758822655608,0.332580195271485,0.380900721893091,0.0564516129032258,4,22,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","pam_dissimilarity_v1",10,5,0.335537920937666,0.297803727759372,0.340459371229719,0.0483870967741935,4,21,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",2,5,0.580099652036336,0.574272349761885,0.587032139513813,0.0241935483870968,25,99,0,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",3,5,0.500853638599621,0.439396441416657,0.518443270027632,0.0645161290322581,7,99,0,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",4,5,0.463310447118663,0.395045570823743,0.491592204700755,0.0887096774193548,7,69,0,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",5,5,0.425406631417819,0.384402833243616,0.445793881664776,0.0645161290322581,4,56,0,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",6,5,0.424323716465165,0.413668676516368,0.430824455189037,0.0564516129032258,2,48,0,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",7,5,0.399233285053441,0.368357004623989,0.416437095990929,0.0645161290322581,1,47,1,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",8,5,0.368634552345859,0.339550208593723,0.385028289808094,0.0564516129032258,1,42,1,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",9,5,0.344257734431333,0.32650242022406,0.368160004633515,0.0725806451612903,1,42,2,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_average_v1",10,5,0.324839188866931,0.296239596937657,0.33468266357366,0.0806451612903226,1,31,2,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",2,5,0.574748624184961,0.391007685290563,0.586407036340231,0.0241935483870968,26,98,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",3,5,0.482328188585523,0.38071292945416,0.500145711384848,0.032258064516129,24,57,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",4,5,0.476113642401073,0.374106994914966,0.496280613432258,0.032258064516129,5,56,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",5,5,0.433013701018178,0.402527558472827,0.453776554255938,0.0725806451612903,5,53,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",6,5,0.392298205200414,0.325820211932224,0.407635969809688,0.0887096774193548,5,48,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",7,5,0.374530944425594,0.346986254352869,0.394785347331881,0.0806451612903226,3,38,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",8,5,0.31659060515284,0.308148456203358,0.349067483746835,0.104838709677419,3,38,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",9,5,0.289741990357104,0.268221333070806,0.334512615391759,0.120967741935484,3,34,0,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_complete_v1",10,5,0.290318802311697,0.275618469725164,0.328667050245538,0.0887096774193548,1,30,1,"closed",FALSE,"All-QC Pearson residual (primary)","Complete linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",2,5,0.525849107980802,0.369054719431506,0.551863825448546,0.0967741935483871,1,123,1,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",3,5,0.482543291117671,0.257493344316119,0.508960983136894,0.137096774193548,1,122,2,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",4,5,0.272635968716029,0.222709234617434,0.491097455020909,0.266129032258065,1,118,2,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",5,5,0.259295349759162,0.212382362275752,0.440689934821941,0.258064516129032,1,118,3,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",6,5,0.254146451472044,0.209398963860177,0.489024471932348,0.266129032258065,1,115,3,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",7,5,0.142425749239602,-0.0495179259119209,0.359738481680008,0.338709677419355,1,114,4,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",8,5,0.226595409703518,-0.0399656361617817,0.284025344259788,0.209677419354839,1,97,4,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",9,5,0.22370578903786,0.177647767488043,0.263252837227102,0.201612903225806,1,97,5,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","hclust_single_diagnostic_v1",10,5,0.149719244070973,0.114138468988189,0.245147604115988,0.282258064516129,1,94,6,"closed",FALSE,"All-QC Pearson residual (primary)","Single linkage (diagnostic)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",2,5,0.56599984620802,0.554578292787488,0.571291386655325,0,31,93,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",3,5,0.474427357587516,0.467305514328278,0.500553494148462,0.0403225806451613,29,53,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",4,5,0.458463711282459,0.44674706808459,0.478870950876493,0.0161290322580645,7,51,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",5,5,0.390658689011097,0.37522162489464,0.436534774321241,0.0887096774193548,7,51,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",6,5,0.356810349299707,0.29238423214796,0.412120452067982,0.0887096774193548,5,51,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",7,5,0.304293112193281,0.283200899739309,0.345944642581177,0.145161290322581,2,51,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",8,5,0.332958528370645,0.284236922476122,0.353348896413897,0.0403225806451613,2,38,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",9,5,0.335465730125843,0.312039630322486,0.346526536849616,0.032258064516129,2,27,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H0","diana_dissimilarity_v1",10,5,0.308779480710122,0.289153625843626,0.339997796789408,0.032258064516129,2,27,0,"closed",FALSE,"All-QC Pearson residual (primary)","DIANA"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",2,5,0.337947167388075,0.317387647742211,0.35900481688338,0.032258064516129,44,80,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",3,5,0.321400988765598,0.302949496977908,0.328574804569775,0.0161290322580645,28,62,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",4,5,0.280884925836795,0.258194195010133,0.285384012653397,0.0483870967741935,16,53,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",5,5,0.244152470143284,0.22339526424155,0.269936936891661,0.0483870967741935,16,36,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",6,5,0.242202547355696,0.208650897092181,0.25267722210425,0.0645161290322581,12,30,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",7,5,0.224699692404737,0.215248736536867,0.233818356840388,0.0645161290322581,10,28,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",8,5,0.2007068610041,0.185755938094837,0.234663429647383,0.0645161290322581,8,27,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",9,5,0.180290167857406,0.146661611759813,0.210740814519767,0.0887096774193548,7,22,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","pam_dissimilarity_v1",10,5,0.176515807115718,0.160194928315471,0.189189700292893,0.0887096774193548,6,21,0,"closed",FALSE,"All-QC Pearson residual (primary)","PAM (primary)"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","hclust_average_v1",2,5,0.367958712931102,0.338349121322504,0.446949318750358,0.0725806451612903,23,101,0,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","hclust_average_v1",3,5,0.321943910383125,0.309796040221814,0.342558339736067,0.0645161290322581,1,86,1,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","hclust_average_v1",4,5,0.28761942053305,0.286793830332459,0.303512685637826,0.0483870967741935,1,55,1,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","hclust_average_v1",5,5,0.264644096702244,0.248439440120052,0.276812006205254,0.0645161290322581,1,55,2,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
"mv10g_quality_summary_v1","allqc_residual_exact500","H1","hclust_average_v1",6,5,0.246225393878903,0.22534616161995,0.267631759708054,0.0483870967741935,1,52,2,"closed",FALSE,"All-QC Pearson residual (primary)","Average linkage"
