"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"allqc_residual_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",0.0794068972337671,0.035908361284491,"primary90_tissue","full124_tissue","population_restriction",0.0434985359492761,FALSE,FALSE
"allqc_residual_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.0961696073424781,0.0914774289889864,"primary90_tissue","full124_tissue","population_restriction",0.0046921783534917,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.0863805982508932,0.106770322099755,"primary90_tissue","full124_tissue","population_restriction",-0.0203897238488618,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.17781123890334,0.199367081614608,"primary90_tissue","full124_tissue","population_restriction",-0.021555842711268,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","adjusted_rand_index",0.105601046087873,0.0898988719369717,"primary90_tissue","full124_tissue","population_restriction",0.0157021741509013,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.153045857145032,0.155148724227679,"primary90_tissue","full124_tissue","population_restriction",-0.00210286708264701,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.109797306494746,0.0986902949333168,"primary90_tissue","full124_tissue","population_restriction",0.0111070115614292,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.154749622881639,0.180360703104726,"primary90_tissue","full124_tissue","population_restriction",-0.025611080223087,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.00524140043301139,0.000126148796188739,"primary90_tissue","full124_tissue","population_restriction",0.00511525163682265,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0312415599377679,0.0206895287961531,"primary90_tissue","full124_tissue","population_restriction",0.0105520311416148,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.15390229685706,0.122137408492959,"primary90_tissue","full124_tissue","population_restriction",0.031764888364101,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.195086823188318,0.207370470123486,"primary90_tissue","full124_tissue","population_restriction",-0.012283646935168,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",0.112713029487093,0.0478788326729611,"primary90_tissue","full124_tissue","population_restriction",0.0648341968141319,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.121629053429893,0.110088879041323,"primary90_tissue","full124_tissue","population_restriction",0.01154017438857,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","adjusted_rand_index",0.111724362969828,0.0457144452218839,"primary90_tissue","full124_tissue","population_restriction",0.0660099177479441,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.126052909262091,0.109262218878589,"primary90_tissue","full124_tissue","population_restriction",0.016790690383502,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","adjusted_rand_index",0.105781596404882,0.0444926196531506,"primary90_tissue","full124_tissue","population_restriction",0.0612889767517314,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.120563630712131,0.106812951954692,"primary90_tissue","full124_tissue","population_restriction",0.013750678757439,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",-0.00606432756689232,-0.00648605103342684,"primary90_tissue","full124_tissue","population_restriction",0.00042172346653452,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0412365477814781,0.0286795676424627,"primary90_tissue","full124_tissue","population_restriction",0.0125569801390154,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",0.110095411125427,0.0475559790339262,"primary90_tissue","full124_tissue","population_restriction",0.0625394320915008,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.118010356014377,0.109579454928881,"primary90_tissue","full124_tissue","population_restriction",0.00843090108549599,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.084665834647067,0.0800929808569317,"primary90_tissue","full124_tissue","population_restriction",0.00457285379013531,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.190394787971595,0.163156788750375,"primary90_tissue","full124_tissue","population_restriction",0.02723799922122,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","adjusted_rand_index",0.100637561800059,0.0729634874385531,"primary90_tissue","full124_tissue","population_restriction",0.0276740743615059,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.167265284337559,0.152333544533591,"primary90_tissue","full124_tissue","population_restriction",0.014931739803968,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.101743267063093,0.0833264410436149,"primary90_tissue","full124_tissue","population_restriction",0.0184168260194781,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.190037787183361,0.175216987216771,"primary90_tissue","full124_tissue","population_restriction",0.01482079996659,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",0.00644520369071731,0.00557885602673451,"primary90_tissue","full124_tissue","population_restriction",0.0008663476639828,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.0169002152486851,0.0212870456394428,"primary90_tissue","full124_tissue","population_restriction",-0.0043868303907577,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.136714179496693,0.111747706502212,"primary90_tissue","full124_tissue","population_restriction",0.024966472994481,FALSE,FALSE
"existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.203643933908352,0.206849702486827,"primary90_tissue","full124_tissue","population_restriction",-0.00320576857847499,FALSE,FALSE
"allqc_data_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",0.105436391918045,0.0627432368823666,"primary90_study","full124_study","population_restriction",0.0426931550356784,FALSE,FALSE
"allqc_data_exact500","H0","diana_dissimilarity_v1","normalized_mutual_information_max",0.163114092850843,0.140591293173062,"primary90_study","full124_study","population_restriction",0.022522799677781,FALSE,FALSE
"allqc_data_exact500","H0","hclust_average_v1","adjusted_rand_index",0.10371277331586,0.0602195175557168,"primary90_study","full124_study","population_restriction",0.0434932557601432,FALSE,FALSE
"allqc_data_exact500","H0","hclust_average_v1","normalized_mutual_information_max",0.166496635217342,0.140413256058742,"primary90_study","full124_study","population_restriction",0.0260833791586,FALSE,FALSE
"allqc_data_exact500","H0","hclust_complete_v1","adjusted_rand_index",0.0782522128249887,0.0647509737460308,"primary90_study","full124_study","population_restriction",0.0135012390789579,FALSE,FALSE
"allqc_data_exact500","H0","hclust_complete_v1","normalized_mutual_information_max",0.151003897012947,0.144055627192732,"primary90_study","full124_study","population_restriction",0.00694826982021501,FALSE,FALSE
