"stack_id","homology_dimension","method_id","metric_id","left_mean","right_mean","left_endpoint","right_endpoint","contrast_axis","descriptive_difference","inference_performed","causal_interpretation_allowed"
"allqc_residual_exact500","H0","hclust_single_diagnostic_v1","adjusted_rand_index",-0.0154289783847212,-0.00177162655023204,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0136573518344892,FALSE,FALSE
"allqc_residual_exact500","H0","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.00249118322585064,0.00829196130950766,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.00580077808365702,FALSE,FALSE
"allqc_residual_exact500","H0","pam_dissimilarity_v1","adjusted_rand_index",-0.0521149838222884,0.035908361284491,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0880233451067794,FALSE,FALSE
"allqc_residual_exact500","H0","pam_dissimilarity_v1","normalized_mutual_information_max",0.0261543908868324,0.0914774289889864,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.065323038102154,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","adjusted_rand_index",0.109574624197986,0.106770322099755,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",0.002804302098231,FALSE,FALSE
"allqc_residual_exact500","H1","diana_dissimilarity_v1","normalized_mutual_information_max",0.107244795761477,0.199367081614608,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.092122285853131,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","adjusted_rand_index",0.143666526115189,0.0898988719369717,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",0.0537676541782173,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_average_v1","normalized_mutual_information_max",0.104028195086249,0.155148724227679,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.05112052914143,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","adjusted_rand_index",0.0547854061293272,0.0986902949333168,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0439048888039896,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_complete_v1","normalized_mutual_information_max",0.0695520483117767,0.180360703104726,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.110808654792949,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","adjusted_rand_index",-0.0281007242501739,0.000126148796188739,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0282268730463626,FALSE,FALSE
"allqc_residual_exact500","H1","hclust_single_diagnostic_v1","normalized_mutual_information_max",0.00543199080215378,0.0206895287961531,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0152575379939993,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","adjusted_rand_index",0.0417998850207866,0.122137408492959,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.0803375234721724,FALSE,FALSE
"allqc_residual_exact500","H1","pam_dissimilarity_v1","normalized_mutual_information_max",0.0656860488065701,0.207370470123486,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.141684421316916,FALSE,FALSE
"existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","adjusted_rand_index",-0.0564445931509196,0.0478788326729611,"full124_approach","full124_tissue","confounded_proxy_minus_tissue",-0.104323425823881,FALSE,FALSE
