"contract_id","stratum_id","first_sample_id","second_sample_id","cell_H0","cell_H1","gene_H0","gene_H1","cell_composite","gene_composite","equal_weight_fusion","cell_H0_contribution","cell_H1_contribution","gene_H0_contribution","gene_H1_contribution"
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279684","SRA716608_SRS3391629",1.63599420711931,1.61143502297027,1.58333500273714,1.10212504555023,1.62371461504479,1.34273002414368,1.48322231959424,0.408998551779827,0.402858755742567,0.395833750684284,0.275531261387558
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279684","SRA728025_SRS3454425",0.42544426617033,1.1622079159405,0.523194150383857,0.676309129457275,0.793826091055414,0.599751639920566,0.69678886548799,0.106361066542583,0.290551978985124,0.130798537595964,0.169077282364319
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279684","SRA742961_SRS3565197",0.955935474810088,0.875657430386876,1.30454849352187,0.928561986593491,0.915796452598482,1.11655524005768,1.01617584632808,0.238983868702522,0.218914357596719,0.326137123380468,0.232140496648373
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279684","SRA742961_SRS3565203",1.16340800279932,1.02438283259515,1.86675168116146,1.38970633008396,1.09389541769724,1.62822900562271,1.36106221165997,0.29085200069983,0.256095708148788,0.466687920290366,0.34742658252099
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279684","SRA749327_SRS3693910",1.2581276277342,1.11370728675676,1.54777236110222,1.13690218579264,1.18591745724548,1.34233727344743,1.26412736534646,0.31453190693355,0.278426821689191,0.386943090275555,0.284225546448161
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279684","SRA779509_SRS3805254",1.16638567321142,0.805106069496014,1.42199851456816,0.806538622099241,0.985745871353715,1.1142685683337,1.05000721984371,0.291596418302854,0.201276517374004,0.355499628642041,0.20163465552481
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279684","SRA850958_SRS4386111",2.99677487579305,1.97878982883725,1.74639457747691,1.28636247092757,2.48778235231515,1.51637852420224,2.0020804382587,0.749193718948263,0.494697457209313,0.436598644369228,0.321590617731893
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279688","SRA716608_SRS3391629",1.25580572404231,1.61510598964568,1.23913146372666,1.10569327924855,1.435455856844,1.1724123714876,1.3039341141658,0.313951431010578,0.40377649741142,0.309782865931664,0.276423319812137
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279688","SRA728025_SRS3454425",0.443198365984917,1.11206015973644,0.365917762002206,0.842993306728274,0.777629262860677,0.60445553436524,0.691042398612959,0.110799591496229,0.278015039934109,0.0914794405005515,0.210748326682069
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279688","SRA742961_SRS3565197",0.878066721003789,0.979570171804813,0.992324773050339,0.827134408617116,0.928818446404301,0.909729590833727,0.919274018619014,0.219516680250947,0.244892542951203,0.248081193262585,0.206783602154279
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279688","SRA742961_SRS3565203",0.931159095341903,0.993774351188428,1.50008940374274,1.40475295240386,0.962466723265165,1.4524211780733,1.20744395066923,0.232789773835476,0.248443587797107,0.375022350935685,0.351188238100965
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279688","SRA749327_SRS3693910",0.951271229645282,1.10318331555058,1.203392132992,1.11963243666981,1.02722727259793,1.16151228483091,1.09436977871442,0.23781780741132,0.275795828887645,0.300848033248,0.279908109167453
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279688","SRA779509_SRS3805254",0.972357938995656,0.936787624660041,1,0.744923513851388,0.954572781827848,0.872461756925694,0.913517269376771,0.243089484748914,0.23419690616501,0.25,0.186230878462847
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA701877_SRS3279688","SRA850958_SRS4386111",2.75202437224063,1.9665187336615,1.36610225904001,1.29996021767729,2.35927155295106,1.33303123835865,1.84615139565486,0.688006093060158,0.491629683415374,0.341525564760003,0.324990054419322
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA716608_SRS3391629","SRA728025_SRS3454425",1.36319706796686,1.31058345082825,1.13621735634528,1.01674562225669,1.33689025939755,1.07648148930098,1.20668587434927,0.340799266991714,0.327645862707062,0.28405433908632,0.254186405564171
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA716608_SRS3391629","SRA742961_SRS3565197",1.2729012458658,1.59266749274863,0.364850073981821,0.505404378306936,1.43278436930721,0.435127226144379,0.933955797725796,0.318225311466449,0.398166873187157,0.0912125184954553,0.126351094576734
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA716608_SRS3391629","SRA742961_SRS3565203",1,1.56134167202953,0.341199919834697,0.579818912880445,1.28067083601477,0.460509416357571,0.870590126186169,0.25,0.390335418007383,0.0852999799586742,0.144954728220111
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA716608_SRS3391629","SRA749327_SRS3693910",0.873627303801212,1.48548020320768,0.235933831649702,0.291477450273106,1.17955375350445,0.263705640961404,0.721629697232925,0.218406825950303,0.37137005080192,0.0589834579124254,0.0728693625682765
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA716608_SRS3391629","SRA779509_SRS3805254",1.19915116788649,1.32192539274695,0.403878171276813,0.607634775321014,1.26053828031672,0.505756473298913,0.883147376807817,0.299787791971622,0.330481348186738,0.100969542819203,0.151908693830253
"mv06a_label_closed_fusion_feasibility_v1","large__sct_whole","SRA716608_SRS3391629","SRA850958_SRS4386111",2.22081410429482,2.06236131248544,0.27633925876768,0.470298743401138,2.14158770839013,0.373319001084409,1.25745335473727,0.555203526073706,0.515590328121359,0.06908481469192,0.117574685850285
